Time,B0,B1,B2
135.91,632,567,457
135.94,631,567,458
135.98,633,568,459
136.01,634,571,464
136.04,641,562,462
136.08,645,580,470
136.11,636,571,462
136.14,633,569,459
136.18,632,567,458
136.21,631,567,457
136.24,631,567,458
136.28,632,568,459
136.31,633,569,461
136.34,636,573,466
136.38,641,578,450
136.41,641,580,478
136.44,643,579,470
136.48,637,573,464
136.51,634,570,461
136.54,633,568,459
136.58,632,567,458
136.61,631,567,457
136.64,631,567,458
136.68,632,568,459
136.71,634,570,461
136.74,637,574,468
136.77,628,557,438
136.81,647,583,474
136.84,639,574,465
136.88,635,570,461
136.91,634,568,459
136.94,631,567,457
136.98,631,567,457
137.01,632,568,459
137.04,634,571,464
137.08,640,550,461
137.11,644,578,468
137.14,635,571,461
137.18,633,568,458
137.21,631,567,457
137.24,631,567,458
137.27,633,571,463
137.31,641,549,476
137.34,642,576,466
137.37,635,570,460
137.41,632,567,457
137.44,631,567,457
137.48,632,568,459
137.51,635,573,467
137.54,615,581,477
137.57,638,573,463
137.61,633,568,459
137.64,631,567,457
137.67,631,567,457
137.71,632,568,459
137.74,634,572,466
137.77,623,551,467
137.81,643,577,468
137.84,635,571,461
137.87,633,568,458
137.91,631,567,457
137.94,631,567,457
137.97,631,567,458
138.01,632,569,460
138.04,635,573,466
138.07,637,555,437
138.11,648,583,474
138.14,639,574,465
138.17,635,570,461
138.21,633,568,459
138.24,632,567,457
138.27,631,567,457
138.31,631,567,457
138.34,632,568,459
138.37,633,570,462
138.41,639,577,453
138.44,639,585,476
138.47,640,575,465
138.51,635,570,460
138.54,633,568,458
138.57,631,567,457
138.61,631,567,457
138.64,632,568,459
138.67,635,572,465
138.71,630,548,477
138.74,641,576,466
138.77,635,570,460
138.81,632,568,458
138.84,631,567,457
138.87,631,567,457
138.91,631,567,458
138.94,633,569,460
138.97,635,573,465
139.01,640,576,459
139.04,648,585,476
139.07,642,578,469
139.11,636,572,463
139.14,634,570,461
139.17,633,568,459
139.21,632,568,458
139.24,631,567,457
139.27,631,566,457
139.30,631,566,457
139.34,631,567,457
139.37,632,568,458
139.41,633,569,460
139.44,634,570,461
139.47,635,572,463
139.50,637,573,464
139.54,638,575,467
139.57,640,577,470
139.60,625,550,440
139.64,646,586,476
139.67,644,581,473
139.70,639,575,467
139.74,636,572,462
139.77,634,570,460
139.80,633,568,459
139.84,632,567,457
139.87,631,567,457
139.90,631,566,457
139.94,631,566,456
139.97,631,566,456
140.00,631,566,457
140.04,631,566,457
140.07,631,567,457
140.10,632,567,457
140.14,632,568,458
140.17,632,568,458
140.20,633,569,459
140.24,633,570,461
140.27,635,572,464
140.30,639,576,469
140.34,632,549,466
140.37,646,584,476
140.40,641,576,468
140.44,636,572,463
140.47,634,570,461
140.50,633,568,459
140.54,632,567,457
140.57,631,567,457
140.60,631,567,456
140.64,631,567,457
140.67,634,569,460
140.70,636,573,467
140.74,630,553,472
140.77,644,580,470
140.80,637,572,462
140.84,634,569,459
140.87,632,568,457
140.90,631,567,457
140.94,631,566,456
140.97,631,567,457
141.00,632,568,459
141.04,635,573,465
141.07,631,558,437
141.10,647,583,473
141.13,640,575,466
141.17,636,571,462
141.20,634,570,460
141.24,633,568,458
141.27,632,567,457
141.30,631,567,456
141.34,631,566,456
141.37,631,567,456
141.40,631,567,457
141.43,632,568,458
141.47,634,570,461
141.50,637,575,467
141.54,629,550,437
141.57,648,585,476
141.60,641,577,469
141.63,636,572,463
141.67,634,569,460
141.70,632,568,458
141.73,631,567,456
141.77,631,566,456
141.80,631,567,457
141.83,632,568,459
141.87,634,572,464
141.90,641,555,462
141.93,646,581,471
141.97,637,572,462
142.00,633,569,459
142.03,632,567,457
142.07,631,566,456
142.10,631,566,456
142.13,631,567,457
142.17,633,569,460
142.20,636,573,465
142.23,640,578,456
142.27,614,549,470
142.30,647,583,477
142.33,643,580,472
142.37,640,576,467
142.40,637,573,464
142.43,635,571,461
142.47,633,569,460
142.50,632,568,458
142.53,631,567,457
142.57,631,566,456
142.60,630,566,456
142.63,631,566,456
142.67,631,567,456
142.70,632,568,458
142.73,634,570,462
142.77,638,577,470
142.80,645,583,474
142.83,641,576,467
142.87,635,571,461
142.90,632,568,458
142.93,631,567,456
142.97,631,566,456
143.00,630,566,456
143.03,632,568,459
143.07,635,573,466
143.10,618,581,474
143.13,642,577,467
143.16,635,571,461
143.20,633,568,458
143.23,631,567,456
143.27,630,566,456
143.30,631,567,457
143.33,632,568,459
143.37,636,574,467
143.40,626,578,478
143.43,642,577,467
143.47,635,570,461
143.50,632,568,458
143.53,631,567,456
143.56,631,566,457
143.60,631,567,457
143.63,633,570,463
143.66,640,573,456
143.70,644,579,468
143.73,635,571,461
143.76,632,568,457
143.80,631,567,456
143.83,631,567,457
143.86,632,569,460
143.90,637,577,469
143.93,648,583,472
143.96,636,572,462
144.00,633,568,458
144.03,631,567,456
144.06,631,566,456
144.10,631,568,458
144.13,634,571,463
144.16,638,551,455
144.20,644,579,469
144.23,635,571,461
144.26,633,568,458
144.30,631,567,456
144.33,631,566,456
144.36,631,567,457
144.40,632,568,459
144.43,634,571,462
144.46,637,575,467
144.50,640,560,438
144.53,636,585,477
144.56,644,580,471
144.60,639,575,465
144.63,635,571,462
144.66,634,569,459
144.70,632,568,458
144.73,632,567,457
144.76,631,567,456
144.80,631,567,456
144.83,631,567,457
144.86,632,569,460
144.90,636,574,467
144.93,630,553,471
144.96,645,580,470
145.00,637,572,462
145.03,634,569,459
145.06,632,568,457
145.10,631,567,457
145.13,631,566,456
145.16,631,567,457
145.20,632,568,459
145.23,635,574,467
145.26,615,572,471
145.30,641,576,466
145.33,635,570,460
145.36,632,568,457
145.40,631,567,456
145.43,631,566,456
145.46,631,567,457
145.50,633,569,460
145.53,635,573,464
145.56,639,576,469
145.60,617,577,465
145.63,647,584,475
145.66,641,578,470
145.69,638,574,465
145.73,636,572,463
145.76,634,570,461
145.80,634,570,460
145.83,633,569,459
145.86,632,569,459
145.89,632,568,458
145.93,632,568,458
145.96,632,568,458
145.99,632,568,458
146.03,632,567,458
146.06,632,568,458
146.09,632,568,457
146.13,631,567,457
146.16,631,567,457
146.19,631,567,457
146.23,631,567,457
146.26,631,567,457
146.29,631,567,456
146.33,631,567,457
146.36,632,568,457
146.39,632,568,459
146.43,634,570,461
146.46,637,574,466
146.49,641,561,440
146.53,641,586,478
146.56,642,578,469
146.59,637,573,463
146.63,634,570,460
146.66,633,568,458
146.69,632,568,457
146.73,631,567,457
146.76,631,567,456
146.79,631,567,457
146.83,631,567,457
146.86,632,568,457
146.89,632,568,458
146.93,632,568,458
146.96,633,570,460
146.99,634,571,462
147.02,637,574,465
147.06,640,577,469
147.09,633,568,437
147.13,637,572,476
147.16,646,583,475
147.19,641,577,468
147.23,637,573,464
147.26,635,571,461
147.29,633,569,459
147.33,633,568,458
147.36,632,567,457
147.39,631,567,456
147.43,631,566,456
147.46,631,567,457
147.49,632,568,458
147.52,634,572,463
147.56,640,576,457
147.59,649,584,474
147.62,639,574,464
147.66,634,570,460
147.69,632,568,457
147.73,631,567,456
147.76,631,566,456
147.79,631,568,458
147.82,635,572,465
147.86,621,581,475
147.89,641,576,465
147.92,634,570,459
147.96,632,567,457
147.99,631,567,456
148.02,631,567,457
148.06,632,569,460
148.09,637,576,464
148.12,632,585,476
148.16,639,574,464
148.19,634,570,460
148.22,632,568,458
148.26,631,567,456
148.29,630,566,456
148.32,631,567,457
148.36,632,569,459
148.39,635,573,466
148.42,629,551,475
148.46,643,578,467
148.49,635,571,461
148.52,633,568,458
148.56,631,567,456
148.59,631,566,456
148.62,631,568,457
148.66,633,571,463
148.69,635,556,451
148.72,643,578,467
148.76,635,570,460
148.79,632,568,457
148.82,631,566,456
148.86,630,566,456
148.89,631,568,458
148.92,634,573,466
148.96,617,583,475
148.99,640,575,464
149.02,634,570,459
149.06,632,567,457
149.09,631,566,456
149.12,631,566,456
149.16,631,568,458
149.19,634,572,465
149.22,630,577,478
149.26,640,575,464
149.29,634,569,459
149.32,631,567,456
149.36,630,566,456
149.39,631,567,458
149.42,634,573,467
149.46,628,583,474
149.49,637,571,461
149.52,632,568,457
149.55,630,567,456
149.59,630,567,457
149.62,633,571,464
149.66,615,583,475
149.69,637,572,461
149.72,632,567,457
149.75,630,566,456
149.79,631,567,457
149.82,634,573,467
149.86,646,584,471
149.89,635,570,460
149.92,632,567,456
149.95,630,566,456
149.99,631,568,459
150.02,637,577,443
150.05,646,581,470
150.09,636,572,462
150.12,633,569,459
150.15,632,568,457
150.19,631,566,457
150.22,631,566,456
150.25,631,566,456
150.29,631,567,456
150.32,631,567,457
150.35,631,567,457
150.39,632,568,457
150.42,632,568,458
150.45,633,569,459
150.49,633,570,460
150.52,634,571,461
150.55,635,572,463
150.59,637,575,466
150.62,640,578,457
150.65,614,554,474
150.69,646,582,473
150.72,639,575,465
150.75,635,571,461
150.79,633,569,458
150.82,631,567,457
150.85,631,566,456
150.89,630,567,456
150.92,631,567,457
150.95,633,570,462
150.99,639,578,465
151.02,648,584,474
151.05,638,573,463
151.09,633,569,459
151.12,632,567,457
151.15,630,566,456
151.19,630,567,456
151.22,632,569,459
151.25,636,576,468
151.29,647,583,471
151.32,636,571,460
151.35,632,568,457
151.39,631,566,455
151.42,630,567,456
151.45,632,570,462
151.49,640,566,477
151.52,639,573,462
151.55,632,568,457
151.59,630,566,456
151.62,630,567,456
151.65,632,569,461
151.69,640,572,455
151.72,645,580,469
151.75,635,571,460
151.79,632,568,457
151.82,631,567,456
151.85,630,566,455
151.88,631,567,457
151.92,632,569,460
151.95,637,576,470
151.99,646,584,474
152.02,639,574,464
152.05,634,570,459
152.08,632,567,457
152.12,631,566,455
152.15,630,566,455
152.18,630,567,456
152.22,632,569,460
152.25,637,576,469
152.28,646,585,474
152.32,638,573,462
152.35,633,569,458
152.38,631,567,456
152.42,630,566,455
152.45,631,567,456
152.48,632,569,460
152.52,639,570,445
152.55,645,580,468
152.58,635,571,460
152.62,632,568,457
152.65,631,567,456
152.68,630,566,456
152.72,631,567,456
152.75,632,568,459
152.78,635,573,464
152.82,640,571,446
152.85,646,583,472
152.88,637,573,463
152.92,633,569,459
152.95,632,567,457
152.98,630,566,455
153.02,630,566,456
153.05,631,568,458
153.08,635,574,468
153.12,646,585,474
153.15,637,572,461
153.18,633,568,457
153.22,630,567,455
153.25,630,566,456
153.28,632,569,460
153.32,639,568,436
153.35,644,578,467
153.38,634,570,459
153.41,631,567,456
153.45,630,566,455
153.48,631,567,457
153.52,634,572,465
153.55,621,585,476
153.58,638,573,462
153.62,633,569,458
153.65,631,567,456
153.68,630,566,455
153.72,631,567,457
153.75,632,570,461
153.78,639,578,440
153.82,646,582,471
153.85,637,572,461
153.88,633,569,458
153.91,631,567,456
153.95,630,566,455
153.98,630,566,456
154.01,631,568,458
154.05,635,574,467
154.08,638,583,474
154.12,639,575,464
154.15,634,570,459
154.18,632,568,457
154.21,630,566,455
154.25,630,566,455
154.28,630,567,456
154.31,632,568,458
154.35,634,572,464
154.38,639,568,452
154.41,649,588,477
154.45,643,579,469
154.48,638,574,464
154.51,635,572,462
154.55,635,571,460
154.58,634,570,459
154.61,633,569,458
154.65,632,569,458
154.68,632,568,457
154.71,632,568,457
154.75,632,569,457
154.78,632,568,457
154.81,632,568,457
154.85,632,569,457
154.88,632,568,457
154.91,632,568,457
154.95,632,568,457
154.98,632,568,457
155.01,632,568,457
155.05,632,568,457
155.08,632,568,457
155.11,632,568,457
155.15,632,568,457
155.18,633,569,458
155.21,634,571,461
155.25,638,576,469
155.28,623,583,479
155.31,643,578,467
155.35,636,572,461
155.38,633,569,458
155.41,632,568,457
155.45,632,568,457
155.48,634,571,463
155.51,641,559,476
155.55,641,576,464
155.58,634,570,459
155.61,632,568,457
155.65,632,568,458
155.68,635,572,464
155.71,628,553,471
155.75,642,577,466
155.78,635,572,461
155.81,633,569,458
155.85,632,568,457
155.88,632,568,457
155.91,632,569,458
155.94,634,571,461
155.98,638,576,470
156.01,623,587,477
156.05,643,578,468
156.08,637,573,463
156.11,635,571,460
156.14,633,569,459
156.18,632,568,458
156.21,632,568,457
156.24,632,568,457
156.28,632,569,458
156.31,633,571,461
156.34,639,578,456
156.38,646,584,472
156.41,637,572,462
156.44,633,569,458
156.48,632,568,457
156.51,632,569,459
156.54,638,579,442
156.58,644,578,465
156.61,634,570,459
156.64,632,568,457
156.68,632,568,458
156.71,635,574,467
156.74,625,584,476
156.78,640,575,464
156.81,635,570,460
156.84,632,568,457
156.88,632,568,457
156.91,633,570,460
156.94,636,575,469
156.98,639,588,476
157.01,639,575,463
157.04,634,570,459
157.08,632,568,457
157.11,632,568,457
157.14,633,570,460
157.18,639,578,440
157.21,646,580,468
157.24,635,571,460
157.28,632,568,457
157.31,632,568,458
157.34,634,573,465
157.38,633,585,472
157.41,636,571,460
157.44,632,568,457
157.48,632,569,459
157.51,637,578,459
157.54,643,577,464
157.58,634,569,458
157.61,632,568,457
157.64,633,571,464
157.68,637,586,471
157.71,635,571,459
157.74,632,568,457
157.77,632,569,459
157.81,637,578,453
157.84,647,582,469
157.88,636,572,461
157.91,633,569,458
157.94,632,568,457
157.98,632,569,458
158.01,634,571,463
158.04,641,572,464
158.07,645,580,468
158.11,636,572,461
158.14,633,569,458
158.18,632,568,457
158.21,632,569,458
158.24,634,572,464
158.27,629,558,473
158.31,640,576,464
158.34,634,570,459
158.37,632,568,457
158.41,632,568,458
158.44,634,572,464
158.47,625,585,477
158.51,639,574,463
158.54,634,570,458
158.57,632,568,457
158.61,632,569,459
158.64,638,579,440
158.67,644,577,465
158.71,634,570,458
158.74,632,568,457
158.77,633,571,462
158.81,633,578,475
158.84,636,572,460
158.87,632,568,457
158.91,632,569,459
158.94,638,579,448
158.97,643,577,465
159.01,635,571,459
159.04,632,569,458
159.07,632,569,458
159.11,633,571,461
159.14,639,578,449
159.17,646,581,469
159.21,636,572,461
159.24,633,569,458
159.27,632,569,458
159.31,633,570,460
159.34,637,578,458
159.37,647,582,469
159.41,636,571,460
159.44,633,569,458
159.47,632,569,459
159.51,635,575,469
159.54,648,584,470
159.57,636,572,460
159.61,633,569,458
159.64,632,569,459
159.67,637,577,469
159.71,645,579,466
159.74,634,571,459
159.77,632,569,457
159.80,633,570,461
159.84,640,572,478
159.87,638,573,462
159.91,633,569,458
159.94,632,569,459
159.97,635,574,469
160.01,643,585,472
160.04,636,573,461
160.07,634,570,458
160.11,632,569,458
160.14,633,570,459
160.17,635,573,465
160.20,640,557,477
160.24,643,578,467
160.27,636,572,461
160.30,633,570,459
160.34,632,569,458
160.37,633,569,459
160.40,634,571,461
160.44,638,578,472
160.47,649,587,476
160.50,640,576,465
160.54,635,572,460
160.57,633,570,458
160.60,633,569,458
160.64,633,570,460
160.67,637,576,470
160.70,643,589,477
160.74,639,575,464
160.77,635,571,460
160.80,633,570,459
160.84,633,570,459
160.87,635,572,464
160.90,642,561,474
160.94,644,579,468
160.97,636,572,461
161.00,633,570,459
161.04,633,570,459
161.07,635,573,464
161.10,642,577,467
161.14,646,581,470
161.17,637,574,463
161.20,635,572,461
161.24,634,571,461
161.27,634,571,460
161.30,634,571,461
161.34,635,572,462
161.37,635,573,463
161.40,637,575,466
161.44,639,578,470
161.47,644,583,476
161.50,633,573,465
161.54,637,559,442
161.57,653,587,471
161.60,652,591,481
161.64,650,589,481
161.67,647,585,478
161.70,644,582,474
161.74,642,579,472
161.77,640,578,469
161.80,639,577,468
161.84,638,576,466
161.87,637,575,465
161.90,637,574,464
161.94,636,573,463
161.97,636,573,463
162.00,635,573,463
162.04,635,572,462
162.07,635,572,462
162.10,636,572,462
162.13,635,572,462
162.17,635,572,462
162.20,635,572,462
162.24,635,572,462
162.27,635,572,462
162.30,636,572,462
162.33,636,573,462
162.37,635,572,462
162.40,635,572,462
162.44,636,573,463
162.47,636,574,464
162.50,638,575,466
162.53,640,578,471
162.57,642,582,477
162.60,648,589,481
162.63,653,560,460
162.67,637,583,473
162.70,642,579,468
162.73,639,576,466
162.77,637,574,464
162.80,637,574,463
162.83,636,573,462
162.87,636,572,462
162.90,635,572,462
162.93,635,572,462
162.97,635,572,462
163.00,635,572,462
163.03,635,572,462
163.07,636,572,462
163.10,635,572,462
163.13,635,572,462
163.17,636,572,463
163.20,636,573,463
163.23,636,573,463
163.27,636,573,464
163.30,637,574,465
163.33,638,575,467
163.37,639,577,469
163.40,642,582,477
163.43,649,590,483
163.47,621,579,474
163.50,642,578,467
163.53,638,574,464
163.57,636,573,462
163.60,635,573,463
163.63,636,573,464
163.66,637,575,466
163.70,639,578,472
163.73,647,590,483
163.77,646,581,469
163.80,637,574,463
163.83,635,572,462
163.87,636,573,464
163.90,638,577,469
163.93,644,586,482
163.97,619,578,472
164.00,639,575,464
164.03,636,573,462
164.07,636,572,462
164.10,635,572,462
164.13,636,573,464
164.16,637,575,466
164.20,639,577,469
164.23,642,581,476
164.26,647,589,480
164.30,652,558,460
164.33,640,583,472
164.37,641,577,466
164.40,638,574,464
164.43,636,573,463
164.46,636,572,462
164.50,636,572,462
164.53,636,573,463
164.56,637,574,466
164.60,638,576,468
164.63,641,581,476
164.66,649,590,480
164.70,633,584,472
164.73,640,576,464
164.76,636,573,462
164.80,635,572,462
164.83,636,573,463
164.86,637,574,466
164.90,639,578,472
164.93,647,589,483
164.96,641,582,470
165.00,638,574,463
165.03,636,572,462
165.06,635,572,462
165.10,636,573,464
165.13,637,575,467
165.16,642,582,478
165.20,652,584,462
165.23,643,578,467
165.26,637,574,462
165.30,635,572,461
165.33,635,572,461
165.36,635,572,461
165.40,635,572,462
165.43,636,574,464
165.46,638,576,467
165.50,640,579,472
165.53,645,587,480
165.56,649,563,476
165.60,641,577,465
165.63,636,573,461
165.66,635,572,461
165.70,636,574,465
165.73,640,582,480
165.76,644,579,465
165.80,636,572,461
165.83,635,573,464
165.86,640,581,482
165.90,644,577,464
165.93,635,572,461
165.96,636,574,465
166.00,641,585,477
166.03,642,576,463
166.06,635,572,461
166.10,635,572,463
166.13,638,578,473
166.16,652,560,473
166.20,638,574,462
166.23,635,571,461
166.26,635,572,462
166.30,636,574,465
166.33,640,579,475
166.36,651,565,449
166.39,642,577,465
166.43,637,573,462
166.46,635,572,461
166.50,635,571,461
166.53,635,572,461
166.56,635,572,462
166.59,636,573,464
166.63,637,575,466
166.66,640,578,471
166.69,644,584,480
166.73,649,585,450
166.76,645,581,470
166.79,639,575,464
166.83,636,572,461
166.86,635,572,460
166.89,634,571,461
166.93,635,572,462
166.96,636,573,464
166.99,638,576,468
167.03,641,581,476
167.06,649,591,466
167.09,629,580,471
167.13,639,575,464
167.16,636,572,461
167.19,635,571,460
167.23,634,571,461
167.26,636,573,464
167.29,640,580,477
167.33,641,582,469
167.36,637,572,461
167.39,634,571,460
167.43,635,572,463
167.46,638,577,472
167.49,650,561,456
167.53,640,575,463
167.56,636,572,460
167.59,634,571,460
167.63,635,572,462
167.66,637,575,467
167.69,644,587,480
167.73,644,578,465
167.76,636,572,460
167.79,634,571,459
167.83,635,572,462
167.86,637,576,469
167.89,647,590,440
167.93,642,577,464
167.96,636,572,460
167.99,634,571,459
168.03,634,571,460
168.06,636,573,463
168.09,638,577,470
168.13,647,589,447
168.16,643,578,464
168.19,636,572,460
168.23,634,571,459
168.26,635,572,462
168.29,638,578,472
168.33,648,580,469
168.36,637,572,460
168.39,634,571,460
168.43,635,573,464
168.46,641,582,480
168.49,643,579,465
168.52,636,572,460
168.56,634,571,460
168.59,635,573,463
168.63,639,578,474
168.66,651,558,471
168.69,637,573,460
168.72,635,571,459
168.76,635,572,461
168.79,637,575,466
168.82,643,586,474
168.86,637,579,465
168.89,636,572,460
168.92,634,571,459
168.96,634,572,461
168.99,636,575,467
169.02,644,587,477
169.06,644,579,465
169.09,636,572,460
169.12,634,571,459
169.16,634,571,459
169.19,635,572,461
169.22,636,574,464
169.26,638,577,469
169.29,643,584,479
169.32,645,576,439
169.36,644,580,467
169.39,638,575,462
169.42,636,572,460
169.46,635,571,459
169.49,634,571,459
169.52,634,570,459
169.56,634,571,459
169.59,634,571,459
169.62,634,571,460
169.66,634,572,461
169.69,635,573,462
169.72,637,574,464
169.76,639,578,471
169.79,646,587,479
169.82,621,572,470
169.86,639,574,462
169.89,635,572,460
169.92,634,571,459
169.96,634,571,460
169.99,635,572,461
170.02,636,574,464
170.05,639,578,472
170.09,648,588,442
170.12,636,580,467
170.16,637,573,461
170.19,635,571,459
170.22,634,571,459
170.26,634,570,459
170.29,634,571,460
170.32,635,572,461
170.36,636,574,464
170.39,638,576,467
170.42,641,581,474
170.46,648,588,479
170.49,638,559,448
170.52,643,581,470
170.55,641,577,465
170.59,639,575,463
170.62,637,574,462
170.65,636,573,460
170.69,635,572,460
170.72,635,571,459
170.76,635,572,459
170.79,634,571,459
170.82,634,571,460
170.85,634,571,459
170.89,634,571,459
170.92,634,571,459
170.95,634,571,459
170.99,634,571,459
171.02,634,571,459
171.05,634,570,458
171.09,634,570,458
171.12,634,571,459
171.15,634,571,461
171.19,636,573,464
171.22,639,578,473
171.25,649,583,446
171.29,641,576,463
171.32,635,572,459
171.35,634,571,458
171.39,634,571,459
171.42,635,572,462
171.45,637,576,469
171.49,646,589,451
171.52,642,577,463
171.55,635,571,459
171.59,634,570,458
171.62,634,571,460
171.65,636,573,464
171.69,641,582,477
171.72,618,580,466
171.75,636,572,459
171.79,633,570,458
171.82,634,571,461
171.85,636,576,469
171.89,649,566,469
171.92,636,572,459
171.95,633,570,458
171.99,634,571,461
172.02,637,577,472
172.05,623,574,467
172.09,635,571,459
172.12,633,570,458
172.15,634,572,461
172.19,637,577,472
172.22,650,557,468
172.25,636,572,459
172.29,633,570,458
172.32,634,571,460
172.35,636,574,465
172.38,642,585,474
172.42,628,580,466
172.45,636,572,460
172.49,634,571,458
172.52,634,570,459
172.55,634,571,460
172.58,635,573,462
172.62,637,575,466
172.65,641,580,474
172.69,648,587,477
172.72,619,576,469
172.75,642,578,466
172.78,638,575,463
172.82,636,573,461
172.85,635,572,460
172.88,635,571,459
172.92,635,571,459
172.95,634,571,459
172.98,634,571,459
173.02,634,571,459
173.05,634,571,459
173.08,634,571,459
173.12,634,571,459
173.15,634,570,458
173.18,634,570,459
173.22,634,571,459
173.25,634,571,459
173.28,634,571,460
173.32,635,572,461
173.35,636,574,463
173.38,638,576,469
173.42,644,585,480
173.45,619,563,472
173.48,640,575,463
173.52,636,572,460
173.55,634,571,459
173.58,634,571,460
173.62,634,571,460
173.65,635,572,461
173.68,635,573,462
173.72,636,573,463
173.75,637,574,463
173.78,637,574,464
173.82,637,575,465
173.85,637,575,464
173.88,637,574,464
173.92,637,574,464
173.95,637,574,463
173.98,636,573,463
174.02,636,573,462
174.05,636,573,462
174.08,635,572,461
174.12,635,572,462
174.15,635,572,461
174.18,635,572,461
174.22,635,573,462
174.25,635,573,462
174.28,635,572,461
174.32,635,572,461
174.35,635,572,461
174.38,635,572,461
174.41,635,572,461
174.45,635,572,461
174.48,635,572,462
174.52,635,573,462
174.55,636,573,462
174.58,636,574,463
174.62,637,574,465
174.65,638,576,467
174.68,640,578,470
174.71,641,580,472
174.75,642,581,473
174.78,643,581,473
174.82,643,581,473
174.85,642,580,471
174.88,640,578,469
174.91,639,576,466
174.95,638,575,464
174.98,637,574,463
175.01,636,572,461
175.05,635,572,460
175.08,634,571,459
175.11,634,571,459
175.15,635,571,460
175.18,634,571,460
175.21,635,572,461
175.25,636,573,463
175.28,638,576,466
175.31,642,581,466
175.35,623,582,480
175.38,648,586,476
175.41,642,579,470
175.45,640,577,466
175.48,638,575,465
175.51,637,574,464
175.55,637,574,464
175.58,637,574,464
175.61,637,574,464
175.65,637,574,464
175.68,637,574,464
175.71,637,574,464
175.75,637,574,464
175.78,637,574,465
175.81,638,575,466
175.85,638,576,467
175.88,639,577,468
175.91,640,578,470
175.95,641,579,471
175.98,642,580,472
176.01,642,580,472
176.05,642,580,471
176.08,641,578,468
176.11,640,576,466
176.15,638,575,464
176.18,637,574,462
176.21,636,572,461
176.25,635,571,460
176.28,634,571,459
176.31,634,570,459
176.35,634,571,460
176.38,635,572,461
176.41,636,573,464
176.45,640,580,472
176.48,618,572,480
176.51,645,581,470
176.55,638,575,464
176.58,636,572,461
176.61,634,570,458
176.65,633,570,458
176.68,633,571,459
176.71,635,573,462
176.75,640,580,473
176.78,651,588,477
176.81,640,576,465
176.84,636,573,461
176.88,634,570,459
176.91,633,570,458
176.95,633,570,459
176.98,635,572,462
177.01,638,577,470
177.04,617,588,479
177.08,644,579,468
177.11,637,573,462
177.14,635,571,459
177.18,633,570,458
177.21,633,570,458
177.24,634,571,460
177.28,637,576,467
177.31,640,561,478
177.34,646,582,471
177.38,639,575,464
177.41,636,573,461
177.44,634,570,459
177.48,634,570,458
177.51,633,570,458
177.54,634,571,460
177.58,636,574,464
177.61,641,580,470
177.64,618,575,480
177.68,645,581,470
177.71,638,575,463
177.74,636,572,461
177.78,634,571,459
177.81,633,570,458
177.84,634,570,458
177.88,634,571,460
177.91,636,573,463
177.94,639,578,469
177.98,627,559,442
178.01,651,588,477
178.04,645,583,474
178.08,642,580,471
178.11,641,579,469
178.14,640,578,469
178.18,640,578,470
178.21,641,579,471
178.24,643,582,475
178.28,646,586,477
178.31,648,588,476
178.34,650,588,470
178.38,651,582,452
178.41,649,566,441
178.44,639,551,448
178.48,619,561,463
178.51,621,568,465
178.54,621,565,462
178.58,621,555,448
178.61,646,573,451
178.64,651,587,474
178.68,648,586,476
178.71,644,581,472
178.74,641,577,467
178.77,638,574,464
178.81,636,573,461
178.84,635,571,460
178.88,634,570,458
178.91,633,570,457
178.94,633,569,457
178.97,633,570,458
179.01,634,571,460
179.04,637,575,466
179.08,634,552,460
179.11,647,583,471
179.14,639,575,463
179.17,635,572,460
179.21,634,570,458
179.24,633,569,457
179.27,633,570,458
179.31,634,571,460
179.34,637,576,467
179.37,632,577,479
179.41,644,580,468
179.44,637,573,462
179.47,635,571,459
179.51,633,569,458
179.54,633,570,458
179.57,634,571,460
179.61,635,574,464
179.64,642,580,442
179.67,649,585,474
179.71,640,576,464
179.74,636,572,460
179.77,634,570,459
179.81,633,570,458
179.84,633,570,458
179.87,634,570,459
179.91,635,572,461
179.94,637,574,464
179.97,641,580,472
180.01,638,581,472
180.04,646,583,472
180.07,640,576,465
180.11,636,573,461
180.14,635,571,460
180.17,633,570,458
180.21,633,569,458
180.24,633,570,458
180.27,633,570,458
180.30,634,571,460
180.34,635,573,463
180.37,639,578,470
180.41,617,584,474
180.44,645,581,470
180.47,638,575,464
180.51,636,572,461
180.54,634,571,459
180.57,633,570,458
180.61,632,569,457
180.64,632,569,457
180.67,633,570,458
180.71,634,571,460
180.74,636,575,465
180.77,641,572,444
180.80,634,588,478
180.84,643,580,469
180.87,638,574,463
180.90,635,572,460
